Source,Target,Type
824,1177,Directed
824,480,Directed
824,961,Directed
824,1209,Directed
824,490,Directed
824,1223,Directed
824,1232,Directed
824,764,Directed
824,1250,Directed
824,885,Directed
824,539,Directed
824,1270,Directed
824,1277,Directed
824,559,Directed
824,1306,Directed
824,1317,Directed
824,810,Directed
824,1360,Directed
824,1430,Directed
824,1461,Directed
824,729,Directed
824,1478,Directed
824,1479,Directed
824,741,Directed
1088,1152,Directed
1088,762,Directed
1088,1330,Directed
1088,1479,Directed
1088,1179,Directed
1088,919,Directed
1088,1153,Directed
1088,1222,Directed
1088,963,Directed
1088,1232,Directed
1088,1051,Directed
1088,1245,Directed
1088,1048,Directed
1088,1000,Directed
1088,855,Directed
1088,952,Directed
1088,1041,Directed
1088,1069,Directed
1088,1112,Directed
1088,1122,Directed
1088,1185,Directed
1088,1270,Directed
1088,1277,Directed
1088,1293,Directed
1088,1437,Directed
1088,1037,Directed
631,394,Directed
631,641,Directed
631,154,Directed
631,1463,Directed
631,150,Directed
631,323,Directed
631,72,Directed
631,967,Directed
631,1437,Directed
631,566,Directed
631,563,Directed
631,756,Directed
631,1179,Directed
631,1051,Directed
631,798,Directed
631,1223,Directed
631,1052,Directed
631,490,Directed
631,442,Directed
631,405,Directed
631,297,Directed
631,591,Directed
631,189,Directed
631,570,Directed
631,431,Directed
631,155,Directed
631,218,Directed
631,118,Directed
631,712,Directed
631,687,Directed
631,1330,Directed
631,729,Directed
631,454,Directed
631,535,Directed
631,782,Directed
863,1402,Directed
553,556,Directed
553,233,Directed
553,248,Directed
166,641,Directed
1163,892,Directed
1163,1185,Directed
1163,802,Directed
1163,963,Directed
1163,959,Directed
1163,1037,Directed
1163,862,Directed
1163,1471,Directed
1163,1065,Directed
1163,908,Directed
1163,880,Directed
1163,1427,Directed
1163,793,Directed
1163,1081,Directed
1163,1479,Directed
1163,1463,Directed
1163,276,Directed
1163,1153,Directed
1163,1222,Directed
1163,1121,Directed
1163,996,Directed
1163,1172,Directed
1163,779,Directed
1163,1021,Directed
1163,1055,Directed
1163,1051,Directed
1163,798,Directed
1163,936,Directed
1163,641,Directed
1163,1438,Directed
1163,855,Directed
1163,854,Directed
703,570,Directed
703,18,Directed
703,55,Directed
703,99,Directed
703,323,Directed
703,155,Directed
703,396,Directed
703,180,Directed
703,363,Directed
703,389,Directed
703,189,Directed
703,492,Directed
703,202,Directed
703,729,Directed
703,512,Directed
703,514,Directed
703,563,Directed
703,641,Directed
703,535,Directed
703,156,Directed
703,687,Directed
703,233,Directed
703,483,Directed
703,621,Directed
703,154,Directed
703,642,Directed
703,434,Directed
935,547,Directed
935,588,Directed
935,729,Directed
935,837,Directed
935,878,Directed
935,1153,Directed
935,1051,Directed
935,1245,Directed
935,1041,Directed
935,972,Directed
935,1270,Directed
935,1179,Directed
935,1086,Directed
935,1152,Directed
935,1317,Directed
935,1277,Directed
935,855,Directed
935,826,Directed
935,830,Directed
935,782,Directed
935,1049,Directed
935,1418,Directed
935,981,Directed
935,1430,Directed
935,798,Directed
935,980,Directed
935,944,Directed
935,988,Directed
935,1250,Directed
935,1437,Directed
935,1461,Directed
935,1301,Directed
935,1191,Directed
935,119,Directed
935,779,Directed
935,1112,Directed
935,154,Directed
935,1164,Directed
935,961,Directed
935,967,Directed
935,1478,Directed
935,1459,Directed
935,539,Directed
935,1463,Directed
935,1148,Directed
935,1055,Directed
935,835,Directed
935,946,Directed
935,1177,Directed
935,1185,Directed
935,764,Directed
935,883,Directed
935,817,Directed
935,936,Directed
935,1063,Directed
935,1209,Directed
935,810,Directed
935,973,Directed
935,1232,Directed
935,932,Directed
935,1231,Directed
935,1306,Directed
935,1048,Directed
935,949,Directed
935,1069,Directed
935,1159,Directed
935,1071,Directed
935,1293,Directed
935,941,Directed
935,1348,Directed
935,1399,Directed
935,966,Directed
935,1101,Directed
935,762,Directed
935,1390,Directed
935,1150,Directed
935,1169,Directed
935,1092,Directed
935,880,Directed
935,1447,Directed
935,1371,Directed
935,824,Directed
935,1240,Directed
935,1296,Directed
935,818,Directed
935,1334,Directed
935,766,Directed
935,55,Directed
935,150,Directed
935,210,Directed
935,347,Directed
935,756,Directed
935,434,Directed
935,637,Directed
935,641,Directed
935,535,Directed
914,996,Directed
914,1306,Directed
914,805,Directed
914,855,Directed
859,878,Directed
859,1461,Directed
859,810,Directed
859,996,Directed
859,1164,Directed
859,855,Directed
898,1156,Directed
431,119,Directed
431,483,Directed
431,323,Directed
431,798,Directed
431,65,Directed
431,99,Directed
431,729,Directed
431,145,Directed
431,155,Directed
431,180,Directed
431,210,Directed
431,460,Directed
431,55,Directed
431,650,Directed
431,1051,Directed
431,347,Directed
431,363,Directed
431,387,Directed
431,756,Directed
431,405,Directed
431,417,Directed
431,441,Directed
431,189,Directed
431,493,Directed
431,563,Directed
431,566,Directed
431,577,Directed
431,591,Directed
431,754,Directed
431,615,Directed
431,641,Directed
431,642,Directed
431,535,Directed
431,669,Directed
431,687,Directed
431,741,Directed
1014,1041,Directed
1023,818,Directed
1023,810,Directed
1123,855,Directed
1123,1051,Directed
1123,1479,Directed
1123,1055,Directed
1123,1328,Directed
341,115,Directed
341,514,Directed
341,102,Directed
341,434,Directed
341,75,Directed
341,641,Directed
777,963,Directed
777,1095,Directed
777,775,Directed
777,810,Directed
777,781,Directed
777,798,Directed
777,1191,Directed
777,818,Directed
777,838,Directed
777,835,Directed
777,872,Directed
777,119,Directed
777,919,Directed
777,932,Directed
777,964,Directed
777,971,Directed
777,979,Directed
777,989,Directed
777,1045,Directed
777,1051,Directed
777,1091,Directed
777,862,Directed
777,1112,Directed
777,1114,Directed
777,1121,Directed
777,1153,Directed
777,1390,Directed
777,1209,Directed
777,1215,Directed
777,1217,Directed
777,1223,Directed
777,1245,Directed
777,1293,Directed
777,1306,Directed
777,1317,Directed
777,1360,Directed
777,1437,Directed
777,1445,Directed
777,973,Directed
777,1459,Directed
777,1461,Directed
777,1479,Directed
777,1081,Directed
777,996,Directed
165,248,Directed
165,85,Directed
165,391,Directed
165,649,Directed
165,498,Directed
165,547,Directed
165,493,Directed
165,1437,Directed
165,508,Directed
165,55,Directed
165,99,Directed
165,660,Directed
165,417,Directed
165,669,Directed
165,313,Directed
165,256,Directed
165,675,Directed
487,172,Directed
1218,980,Directed
1218,1092,Directed
1218,764,Directed
1218,880,Directed
1218,941,Directed
1218,1051,Directed
1218,1101,Directed
1218,1116,Directed
1218,1150,Directed
1218,1328,Directed
1218,762,Directed
1218,803,Directed
1218,1195,Directed
1218,1172,Directed
1218,872,Directed
1218,855,Directed
1420,170,Directed
1420,1444,Directed
1420,779,Directed
1420,855,Directed
1420,856,Directed
1420,1008,Directed
1420,1051,Directed
1420,1053,Directed
1420,862,Directed
1420,1231,Directed
1420,1232,Directed
1420,1306,Directed
1420,1411,Directed
1420,767,Directed
1420,963,Directed
1420,990,Directed
1333,961,Directed
1333,1126,Directed
1333,1051,Directed
1333,490,Directed
1333,1245,Directed
1333,1269,Directed
1333,826,Directed
1333,932,Directed
1333,963,Directed
1333,944,Directed
1333,1179,Directed
1333,1232,Directed
1333,1463,Directed
1333,1270,Directed
1333,878,Directed
1333,1041,Directed
1333,1101,Directed
1333,1153,Directed
1333,1306,Directed
1333,1134,Directed
1333,1461,Directed
1333,1135,Directed
1333,959,Directed
1333,1086,Directed
1333,798,Directed
567,514,Directed
567,483,Directed
567,155,Directed
567,170,Directed
567,741,Directed
567,641,Directed
567,210,Directed
567,798,Directed
567,115,Directed
567,13,Directed
567,204,Directed
567,560,Directed
567,729,Directed
567,8,Directed
567,323,Directed
567,361,Directed
567,24,Directed
567,28,Directed
567,979,Directed
331,155,Directed
331,180,Directed
331,189,Directed
331,642,Directed
1399,1153,Directed
1399,865,Directed
1399,1001,Directed
1399,1191,Directed
1399,767,Directed
1399,810,Directed
984,963,Directed
984,1270,Directed
763,1112,Directed
763,1069,Directed
763,878,Directed
763,1037,Directed
763,775,Directed
763,1000,Directed
763,879,Directed
1051,1245,Directed
1051,878,Directed
1051,786,Directed
1051,1463,Directed
1051,824,Directed
1051,1041,Directed
1051,1317,Directed
1051,1164,Directed
1051,967,Directed
1051,1101,Directed
1051,1153,Directed
1051,935,Directed
1051,837,Directed
1051,1250,Directed
1051,1277,Directed
1051,782,Directed
1051,539,Directed
1051,615,Directed
1051,762,Directed
1051,1222,Directed
1051,1478,Directed
1051,1179,Directed
1051,919,Directed
1051,154,Directed
1051,963,Directed
1051,729,Directed
1051,442,Directed
1051,1067,Directed
1051,1086,Directed
1051,641,Directed
1051,514,Directed
1051,1134,Directed
1051,798,Directed
1051,535,Directed
1051,1390,Directed
1051,741,Directed
1051,276,Directed
1051,810,Directed
1051,817,Directed
1051,1437,Directed
1051,1429,Directed
1051,856,Directed
1051,883,Directed
1051,1049,Directed
1051,818,Directed
1051,150,Directed
1051,297,Directed
1051,944,Directed
1051,936,Directed
1051,460,Directed
1051,941,Directed
1051,988,Directed
1051,885,Directed
1051,1013,Directed
1051,1461,Directed
1051,835,Directed
1051,1040,Directed
1051,1045,Directed
1051,1055,Directed
1051,119,Directed
1051,1112,Directed
1051,973,Directed
1051,394,Directed
1051,14,Directed
1051,1063,Directed
1051,1166,Directed
1051,1148,Directed
1051,1191,Directed
1051,490,Directed
1051,932,Directed
1051,1270,Directed
1051,1306,Directed
1051,1325,Directed
1051,961,Directed
1051,754,Directed
1051,1337,Directed
1051,1418,Directed
1051,642,Directed
1051,1152,Directed
1051,312,Directed
1051,971,Directed
1051,483,Directed
1051,588,Directed
1051,756,Directed
1051,1223,Directed
1051,1021,Directed
893,1270,Directed
893,963,Directed
893,741,Directed
893,775,Directed
893,1251,Directed
893,1000,Directed
893,1437,Directed
893,1164,Directed
893,1037,Directed
81,1478,Directed
81,642,Directed
81,676,Directed
81,133,Directed
1246,963,Directed
1246,990,Directed
1246,1455,Directed
1246,1069,Directed
1246,1122,Directed
1246,1270,Directed
1246,1051,Directed
1246,1112,Directed
1246,1463,Directed
1246,1317,Directed
1246,1479,Directed
1246,1041,Directed
1246,1245,Directed
1246,988,Directed
1246,1209,Directed
1246,830,Directed
1246,1232,Directed
1246,919,Directed
1246,1429,Directed
1246,1179,Directed
1246,1306,Directed
1246,1222,Directed
1246,1418,Directed
1246,729,Directed
1246,1437,Directed
1246,798,Directed
1246,824,Directed
1246,1231,Directed
1246,936,Directed
1246,641,Directed
1246,1461,Directed
1246,119,Directed
1246,961,Directed
1246,885,Directed
1246,980,Directed
1246,756,Directed
1246,1135,Directed
1246,1217,Directed
1246,1153,Directed
1246,782,Directed
1246,810,Directed
1246,490,Directed
1246,826,Directed
1246,971,Directed
1246,1164,Directed
1246,1121,Directed
1246,1339,Directed
1246,1264,Directed
1246,883,Directed
1246,792,Directed
1246,1392,Directed
1246,1045,Directed
1246,803,Directed
1246,1348,Directed
1246,1223,Directed
1246,1240,Directed
1246,514,Directed
1246,1266,Directed
1246,1373,Directed
1246,1360,Directed
1246,1413,Directed
1246,1081,Directed
1246,933,Directed
1246,1478,Directed
1246,1411,Directed
1246,1037,Directed
1246,879,Directed
1246,1275,Directed
1246,881,Directed
1246,786,Directed
1246,878,Directed
1246,1482,Directed
1246,837,Directed
1036,792,Directed
1036,1041,Directed
1036,1245,Directed
1036,878,Directed
1036,1122,Directed
1036,1270,Directed
1036,963,Directed
1036,990,Directed
1036,1268,Directed
1036,1269,Directed
1036,1112,Directed
1036,1069,Directed
1036,1134,Directed
1036,802,Directed
1036,855,Directed
1036,1000,Directed
1036,837,Directed
1036,1051,Directed
1036,781,Directed
1036,1153,Directed
1036,993,Directed
393,1437,Directed
393,39,Directed
393,42,Directed
393,46,Directed
393,264,Directed
393,87,Directed
393,181,Directed
393,191,Directed
393,224,Directed
393,278,Directed
393,465,Directed
393,40,Directed
393,8,Directed
393,572,Directed
393,754,Directed
393,140,Directed
393,637,Directed
393,675,Directed
393,79,Directed
393,714,Directed
393,55,Directed
393,493,Directed
393,75,Directed
1227,855,Directed
1227,1153,Directed
1227,854,Directed
1227,908,Directed
1227,979,Directed
1227,829,Directed
1227,1432,Directed
1227,1321,Directed
1227,781,Directed
1227,919,Directed
1227,966,Directed
1227,1187,Directed
1227,961,Directed
1227,1221,Directed
1227,1232,Directed
1227,1245,Directed
1227,1269,Directed
1227,1244,Directed
1227,933,Directed
1227,1436,Directed
1227,1442,Directed
1227,996,Directed
833,963,Directed
42,85,Directed
42,1317,Directed
42,323,Directed
42,155,Directed
42,150,Directed
42,55,Directed
42,363,Directed
42,591,Directed
42,641,Directed
42,72,Directed
613,575,Directed
613,399,Directed
613,156,Directed
613,127,Directed
814,1045,Directed
814,1000,Directed
814,1172,Directed
814,1101,Directed
814,1051,Directed
814,854,Directed
814,919,Directed
814,1153,Directed
814,963,Directed
814,1251,Directed
814,775,Directed
814,767,Directed
814,1455,Directed
814,1437,Directed
358,434,Directed
1488,1489,Directed
628,85,Directed
311,641,Directed
311,434,Directed
311,514,Directed
170,65,Directed
170,640,Directed
170,55,Directed
170,155,Directed
170,641,Directed
446,535,Directed
446,323,Directed
446,72,Directed
41,431,Directed
41,687,Directed
41,625,Directed
41,669,Directed
41,454,Directed
41,512,Directed
1177,1250,Directed
1177,1153,Directed
1177,1069,Directed
1177,1191,Directed
1177,1479,Directed
1177,981,Directed
1177,1150,Directed
1177,922,Directed
1177,824,Directed
1177,1051,Directed
1177,172,Directed
1177,952,Directed
1177,1222,Directed
1177,762,Directed
1177,768,Directed
1177,778,Directed
1177,781,Directed
1177,786,Directed
1177,1392,Directed
1177,1081,Directed
1177,817,Directed
